Season,Short Conference Name,Adjusted Tempo,Adjusted Tempo Rank,Raw Tempo,Raw Tempo Rank,Adjusted Offensive Efficiency,Adjusted Offensive Efficiency Rank,Raw Offensive Efficiency,Raw Offensive Efficiency Rank,Adjusted Defensive Efficiency,Adjusted Defensive Efficiency Rank,Raw Defensive Efficiency,Raw Defensive Efficiency Rank,eFGPct,RankeFGPct,TOPct,RankTOPct,ORPct,RankORPct,FTRate,RankFTRate,OffFT,RankOffFT,Off2PtFG,RankOff2PtFG,Off3PtFG,RankOff3PtFG,DefFT,RankDefFT,Def2PtFG,RankDef2PtFG,Def3PtFG,RankDef3PtFG,FG2Pct,RankFG2Pct,FG3Pct,RankFG3Pct,FTPct,RankFTPct,BlockPct,RankBlockPct,OppFG2Pct,RankOppFG2Pct,OppFG3Pct,RankOppFG3Pct,OppFTPct,RankOppFTPct,OppBlockPct,RankOppBlockPct,FG3Rate,RankFG3Rate,OppFG3Rate,RankOppFG3Rate,ARate,RankARate,OppARate,RankOppARate,StlRate,RankStlRate,OppStlRate,RankOppStlRate,AvgHeight,Mapped Conference Name,Mapped ESPN Team Name,Seed,Region,Post-Season Tournament,Post-Season Tournament Sorting Index,Tournament Winner?,Tournament Championship?,Final Four?,Top 12 in AP Top 25 During Week 6?,Pre-Tournament.Tempo,Pre-Tournament.AdjTempo
2002,SEC,69.2,121,70.4,136,116.7,9,109.1,29,98.3,73,101.0,168,50.0794,118,19.9106,69,39.5105,22,36.2626,201,21.1995,148,55.8101,75,22.9904,255,16.4637,310,54.5783,89,28.9581,90,50.7961,50,32.2807,243,74.3066,29,9.4293,110,50.0414,245,31.0145,30,66.6058,55,9.022,204,30.1747,204,36.3349,285,56.9087,128,56.2882,194,0.1259,31,0.1055,189,76.73,Southeastern Conference (SEC),Georgia,3,East,March Madness,1,0,0,0,0,70.6786,69.2028
2004,BE,65.0,196,66.1,225,112.3,40,106.7,60,93.9,21,97.1,73,52.1985,50,22.3335,219,36.8004,60,34.7362,225,19.3204,225,47.4757,280,33.2039,35,17.0862,297,55.5972,57,27.3166,158,50.7788,59,36.248,80,71.9711,61,12.7793,27,46.3807,95,33.2681,114,66.4583,54,8.0997,134,39.5101,31,31.3497,115,63.4589,23,55.1524,152,0.1368,16,0.1249,293,76.73,Big East Conference,Providence,5,Midwest,March Madness,1,0,0,0,0,66.2532,65.2472
2020,BE,63.7,341,64.5,339,112.6,25,105.9,72,94.2,42,95.9,63,52.2821576763485,58,17.3219429943816,70,29.3809024134313,127,29.4013040901008,254,16.9882352941176,264,53.0823529411765,91,29.9294117647059,194,19.5223260643821,135,47.4558670820353,273,33.0218068535826,100,52.9080675422139,46,34.1384863123994,123,72.7822580645161,114,7.80952380952381,221,43.5238095238095,12,33.0218068535826,166,71.8929254302103,232,9.00562851782364,202,36.8109069353883,198,37.9432624113475,189,50.9020618556701,200,52.1674140508221,201,0.0821299021285333,235,0.0866097149719078,134,77.24,Big East Conference,Butler,-1,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5,0,0,0,0,65.30025,63.55825
2012,WCC,64.8,183,67.2,151,113.1,30,109.9,21,94.7,33,94.0,45,53.5694,17,19.6889,141,34.0509,105,46.2291,7,23.6043,28,49.9179,233,26.4778,190,16.5868,321,54.9377,70,28.4756,136,51.8771,35,38.0531,31,71.6065,93,8.5297,196,46.5475,112,30.9859,31,67.3152,74,7.0819,34,32.5273,176,34.1711,223,55.2855,125,48.3787,59,0.1012,124,0.1048,256,77.03,West Coast Conference (WCC),Gonzaga,7,East,March Madness,1,0,0,0,0,67.572,64.3904
2007,ACC,66.4,138,68.2,108,112.3,55,107.3,73,93.9,24,96.4,47,52.6049,69,20.2255,109,37.5145,44,28.2158,321,13.4294,336,58.346,22,28.2246,167,17.4831,284,57.4324,16,25.0845,275,53.2918,24,34.1598,198,57.8431,333,13.8006,21,49.1329,172,34.6154,164,70.8904,263,6.9993,37,33.4716,176,29.2434,38,55.5556,158,52.164,80,0.1388,8,0.0973,154,77.13,Atlantic Coast Conference (ACC),Clemson,1,NIT 2,NIT,2,0,0,0,0,68.0586,65.3633
2014,ACC,69.2,18,70.0,40,112.6,48,108.4,84,94.2,20,98.9,56,49.8542,158,16.9192,76,38.1216,13,42.8571,97,21.1982,221,61.9816,2,16.8203,349,22.8078,145,50.5059,189,26.6863,181,49.7227,117,33.5632,201,62.585,343,12.5389,55,46.6511,102,31.7293,48,67.0384,39,8.3795,73,21.137,349,34.1201,222,54.8793,95,46.1728,44,0.1038,58,0.0842,107,77.46,Atlantic Coast Conference (ACC),North Carolina,6,East,March Madness,1,0,0,0,0,69.9584,69.426
2004,SEC,65.9,162,68.6,136,116.9,12,110.8,18,98.6,78,100.8,147,55.4683,9,21.062,146,31.1735,260,35.7184,202,19.5019,222,48.9658,247,31.5323,65,20.7073,157,49.6975,245,29.5952,83,54.8204,9,37.6702,38,75.2443,11,8.5515,140,46.5969,109,32.716,84,67.2205,73,9.2628,228,38.4526,37,36.1204,267,59.3486,86,59.6515,264,0.0932,232,0.1062,190,76.73,Southeastern Conference (SEC),Florida,5,East,March Madness,1,0,0,0,0,68.6755,66.1367
2009,B12,69.3,36,72.0,19,116.4,15,111.8,16,98.1,73,102.7,204,53.9825,20,16.7592,15,27.8994,312,39.4366,89,21.4488,116,43.8869,326,34.6643,30,22.316,83,50.5368,235,27.1472,186,51.4073,53,38.4254,25,74.7537,23,6.1515,283,49.4374,230,34.4526,180,69.7842,227,8.4437,142,41.3307,26,33.9445,210,47.0464,310,48.9385,41,0.1049,108,0.0741,7,75.63,Big 12 Conference,Oklahoma State,8,East,March Madness,1,0,0,0,0,72.5113,69.1545
2007,SEC,71.3,19,73.0,19,115.9,22,109.4,42,97.6,55,101.9,157,52.308,81,18.7955,53,34.5441,136,37.9342,134,19.1452,222,46.2028,282,34.6521,36,21.5455,105,50.7042,182,27.7503,194,50.6192,98,36.4955,100,65.3012,282,8.3721,172,51.6279,268,34.7639,169,72.7506,322,11.4551,308,40.9506,34,35.1433,200,55.6575,154,55.3355,173,0.1302,17,0.0853,61,76.29,Southeastern Conference (SEC),Tennessee,5,South,March Madness,1,0,0,0,0,73.1628,71.0474
2002,SEC,67.9,174,69.8,166,111.4,43,104.3,103,93.1,20,94.8,37,52.8753,33,23.6117,265,39.1267,28,39.2875,126,19.5198,236,58.172,29,22.3083,265,17.6521,284,54.8415,80,27.5064,131,53.1117,12,34.8457,141,65.285,275,9.0375,126,47.0242,132,30.0985,11,68.7813,145,6.7185,44,28.0407,257,34.3147,241,60.0212,65,46.6042,6,0.1191,57,0.1114,240,76.73,Southeastern Conference (SEC),Mississippi State,3,Midwest,March Madness,1,0,0,0,0,70.0123,67.6977
2016,P12,68.1,162,68.3,212,112.5,53,108.6,78,94.2,19,97.7,42,52.2009,65,17.687,145,32.40034,80,41.74003,52,20.7859,163,51.3949,136,27.8193,218,23.0668,53,52.9489,76,23.9843,331,51.0938,76,36.2519,101,65.6328,318,10.8755,82,41.4501,2,34.7249,171,70.8725,231,7.8125,61,33.7131,219,26.4957,4,48.0899,269,46.7681,45,0.0592,341,0.0733,36,79.04,Pac-12 Conference,California,4,South,March Madness,1,0,0,0,0,68.199,68.0218
2005,BE,64.8,226,65.5,235,114.3,23,109.4,35,96.0,46,97.5,67,49.2289,177,20.0465,97,41.3033,3,42.8232,36,23.6431,26,59.2456,18,17.1113,326,15.4522,321,54.4703,78,30.0775,79,48.6772,136,34.1598,186,71.1911,88,9.6909,117,44.0267,30,35.6618,224,69.8598,219,7.8609,97,21.5302,325,31.2464,108,68.6198,2,56.8655,202,0.109,122,0.107,192,76.73,Big East Conference,Boston College,4,Midwest,March Madness,1,0,0,0,0,64.9514,64.2996
2019,SEC,62.9,344,64.6,340,110.5,61,103.8,154,92.2,16,97.4,46,49.7518610421836,218,17.8597056337804,134,30.6688417618271,96,29.9255583126551,263,17.827868852459,222,46.3934426229508,272,35.7786885245902,80,19.4844910441241,120,50.2402795980778,143,30.2752293577982,234,49.5188101487314,205,33.3715596330275,224,72.1393034825871,125,11.0455311973019,93,48.4822934232715,99,31.6438356164384,39,69.2546583850932,93,9.18635170603675,165,43.2754342431762,66,38.1002087682672,161,50.9918319719953,207,48.2630272952854,77,0.109284389235275,35,0.0939760701206062,238,77.26,Southeastern Conference (SEC),Florida,10,West,March Madness,1,0,0,0,0,64.8004,62.6903
2013,BE,63.3,230,63.4,279,113.2,24,105.5,74,94.9,45,97.4,92,49.6475,112,20.8918,234,38.292,15,40.9436,45,23.1318,44,58.3543,34,18.5139,334,18.9868,252,50.4792,233,30.534,63,51.5961,34,29.5775,323,72.9801,63,9.9838,136,44.8864,76,32.3188,88,68.1967,106,9.7996,213,26.9523,304,35.9001,276,57.3634,70,59.5361,317,0.1027,140,0.1018,211,77.12,Big East Conference,Marquette,3,East,March Madness,1,0,0,0,0,63.7332,62.8067
2007,B10,66.5,131,66.3,193,110.7,74,105.2,110,92.4,15,95.8,39,51.9357,88,20.8041,140,34.9392,116,37.8953,135,19.8232,181,52.5253,145,27.6515,182,21.8765,97,51.3702,162,26.7534,232,51.1475,74,35.6678,137,67.7698,210,7.6395,214,47.4678,115,32.7645,67,69.6746,194,10.8197,282,33.4787,175,33.4666,146,55.1601,166,57.5839,227,0.1193,42,0.1056,218,76.41,Big Ten Conference (Big 10),Purdue,9,Midwest,March Madness,1,0,0,0,0,66.3438,66.1644
2011,CAA,64.5,217,64.6,269,114.1,29,111.7,20,95.8,45,95.7,42,53.1989,22,16.9182,20,32.8859,152,38.6021,140,20.0081,240,52.4656,147,27.5263,158,18.8795,271,52.7307,137,28.3898,120,50.4666,68,39.547,11,68.9415,181,8.9358,175,45.4915,74,32.6299,72,67.8511,97,8.5537,120,30.8602,226,33.3514,199,55.137,131,51.6426,114,0.1009,103,0.0832,62,76.5,Coastal Athletic Association (CAA),George Mason,8,East,March Madness,1,0,0,0,0,64.6733,65.0301
2008,B10,66.9,107,66.2,194,110.5,60,104.8,121,92.2,16,93.2,15,48.9211,203,18.4559,41,33.0357,165,37.1053,156,21.2622,106,47.3528,271,31.385,111,22.5259,72,51.4609,152,26.0132,264,44.9718,288,37.5951,61,71.2057,109,12.5545,40,47.6024,128,34.8485,149,67.0407,74,8.93,157,34.5789,162,31.5224,79,55.9553,133,55.2055,183,0.1242,27,0.0863,58,77.38,Big Ten Conference (Big 10),Purdue,6,West,March Madness,1,0,0,0,0,65.7475,65.7787
2025,BW,65.8,278,66.9,236,115.0,61,115.8,21,96.7,30,94.1,3,55.065963060686,31,13.4027620556939,5,25.6317689530686,307,33.3509234828496,168,18.4447049628761,214,41.8132082844861,353,39.7420867526377,16,18.951418951419,177,43.6748436748437,342,37.3737373737374,21,55.9623430962343,31,36.1022364217252,62,74.6835443037975,92,7.2375127420999,287,46.2793068297655,18,33.0779054916986,127,74.6212121212121,309,9.93723849372385,241,49.5514511873351,8,44.3877551020408,330,56.6361556064073,65,52.0336605890603,186,0.140819560787865,4,0.0683721983246547,4,77.58,Big West Conference (BWC),UC San Diego,12,South,March Madness,1,0,0,0,0,66.9426,65.6518
2010,ACC,68.2,67,70.6,47,109.2,71,101.9,155,91.0,15,94.0,32,50.3479,96,23.1352,309,38.9352,14,37.7237,164,19.6988,245,56.0444,64,24.2568,243,20.8639,182,49.3305,264,29.8056,68,49.0291,118,35.7895,96,65.4809,279,13.6432,16,42.8036,15,31.2925,48,66.9903,74,7.8363,76,28.33,278,35.5244,274,52.5796,193,57.5531,280,0.1114,69,0.1118,297,78.42,Atlantic Coast Conference (ACC),Georgia Tech,10,Midwest,March Madness,1,0,0,0,0,70.7976,67.9549
2006,CAA,62.6,269,64.3,268,109.7,66,106.7,67,91.5,13,92.2,14,53.6769,24,19.5935,73,32.185,232,34.6753,203,17.6616,297,56.8958,39,25.4426,233,17.2299,283,51.4993,176,31.2708,67,53.8162,13,35.5786,125,66.4087,257,9.7156,101,42.733,12,31.6474,34,68.431,119,10.7477,294,31.0789,214,35.3422,242,56.5217,160,51.8421,65,0.1099,105,0.0966,102,76.73,Coastal Athletic Association (CAA),George Mason,11,East,March Madness,1,0,0,1,0,64.4385,62.191
2006,B10,64.7,194,66.1,205,103.8,154,98.9,211,85.6,1,88.1,1,48.479,207,22.0967,211,32.1444,234,39.0487,89,22.2272,64,52.3514,157,25.4215,234,16.4254,304,52.1218,156,31.4528,60,47.619,183,33.5677,223,70.9632,114,13.1746,27,41.4286,4,31.7221,37,64.8915,15,7.9096,94,31.4712,203,34.4433,214,63.8924,28,58.7432,240,0.099,183,0.1136,252,76.73,Big Ten Conference (Big 10),Iowa,3,South,March Madness,1,0,0,0,0,66.1966,64.5806
2013,B12,61.4,296,63.5,276,113.5,23,107.8,40,95.3,52,97.0,81,49.0726,139,18.1518,71,38.5329,13,31.7362,275,18.1349,286,52.3421,164,29.523,117,21.0148,137,54.8588,73,24.1264,292,46.7742,204,35.8372,75,68.5065,208,10.3084,116,46.5097,131,33.2673,138,68.7011,133,8.9862,156,32.9212,176,29.0731,49,64.4391,11,51.552,125,0.1102,88,0.0871,58,76.18,Big 12 Conference,Kansas State,4,West,March Madness,1,0,0,0,0,63.6886,60.9899
2009,P10,63.7,242,65.2,226,110.0,65,104.7,104,91.8,16,97.6,85,50.8139,98,21.0648,217,37.3866,35,42.2138,37,21.8607,97,61.9942,4,16.1452,341,19.964,195,49.8201,262,30.2158,80,51.3476,57,32.5758,239,67.3522,226,13.1265,20,44.0732,34,33.6336,133,70.7006,269,5.114,1,21.4867,339,34.6334,230,50.2294,255,53.3419,151,0.0977,173,0.0986,178,78.64,Pac-12 Conference,USC,10,Midwest,March Madness,1,0,0,0,0,65.1124,62.8813
2024,SEC,72.0,17,73.1,14,120.0,12,115.1,19,101.8,94,106.4,218,51.7652062951935,114,15.6941875455412,87,37.2965322009908,8,38.4091875797533,41,20.974025974026,73,51.7532467532468,140,27.2727272727273,268,20.0982111539811,120,54.2265871623992,59,25.6752016836198,330,51.7868745938921,115,34.4827586206897,148,71.5393133997785,209,12.0921305182342,46,49.4561740243122,136,32.620320855615,100,71.1801242236025,132,9.42170240415854,198,34.5384942577627,258,32.3669407183038,36,50.6035283194058,171,42.3795476892822,18,0.0900547428208434,202,0.100517534517871,269,78.66,Southeastern Conference (SEC),Florida,7,South,March Madness,1,0,0,0,0,72.9572,71.6891
2003,SEC,67.5,140,68.2,183,111.0,33,106.9,52,92.8,24,93.3,19,54.2445,14,20.4631,115,33.3823,171,35.8234,176,17.5838,283,54.6862,105,27.73,137,17.4384,278,52.4138,180,30.1478,54,53.1773,20,37.6532,43,64.613,295,10.8642,61,43.786,22,35.3553,204,67.5573,61,6.5217,32,32.3147,161,32.1987,169,60.517,57,48.7772,29,0.117,63,0.1092,216,76.73,Southeastern Conference (SEC),LSU,8,South,March Madness,1,0,0,0,0,68.1206,67.5469
2011,BE,66.2,116,68.4,90,115.5,22,109.7,35,97.3,62,101.0,159,51.0267,76,18.1644,60,35.7592,58,44.2693,37,23.1848,62,56.2185,51,20.5967,321,16.0251,333,53.3386,113,30.6363,68,50.5495,61,34.9177,147,69.5793,162,9.47,146,47.9859,179,35.7634,248,66.0194,32,8.3387,105,26.1223,314,33.9402,214,58.9928,66,60.0639,316,0.1044,84,0.0918,155,77.04,Big East Conference,Marquette,11,East,March Madness,1,0,0,0,0,68.6201,66.7571
2016,BE,69.7,92,70.7,90,111.1,72,104.7,152,92.9,10,95.6,23,49.7749,180,19.4317,264,34.70681,37,40.42021,83,21.0944,142,54.4013,56,24.5044,289,20.1735,195,52.2343,97,27.5922,247,48.8256,168,34.6801,168,65.8416,313,11.4138,64,44.3299,25,31.6891,37,67.8832,68,9.7509,235,29.7149,298,33.0044,95,51.009,203,50.86,139,0.104,40,0.1015,315,77.8,Big East Conference,Seton Hall,6,Midwest,March Madness,1,0,0,0,0,70.6797,69.4734
2010,P10,71.7,10,73.0,13,111.7,44,107.9,50,93.6,33,96.0,49,49.7061,128,17.4899,34,36.6409,44,40.9132,91,22.8692,82,57.0326,44,20.0982,321,24.6526,37,54.1485,93,21.1989,331,49.4526,104,33.6268,197,72.0442,69,10.0874,119,45.8642,93,32.13,70,68.1668,135,6.5693,21,25.6781,313,27.1436,26,51.2948,230,46.2791,21,0.1002,144,0.0835,50,75.72,Pac-12 Conference,Washington,11,East,March Madness,1,0,0,0,0,73.2787,71.3389
2018,BE,69.5,103,71.0,92,116.9,17,111.1,41,98.8,62,103.3,160,52.8702363724071,90,17.7651667026494,133,34.2668863261944,23,35.1664254703329,121,18.8448722695298,189,53.387634209552,70,27.7674935209182,271,17.6751592356688,237,51.0350318471338,127,31.2898089171975,172,51.9452449567723,95,36.4963503649635,96,69.8216735253772,244,9.13348946135831,177,50.0390320062451,179,33.7628865979381,108,72.4306688417618,237,7.9971181556196,76,33.0438977327545,288,37.7248420029169,194,54.3769309989701,118,48.9479512735327,89,0.0863584492489899,178,0.0826573728526046,120,78.03,Big East Conference,Seton Hall,8,Midwest,March Madness,1,0,0,0,0,70.9905,69.3438
2023,SEC,69.6,49,70.2,68,112.1,54,105.1,134,94.0,17,96.5,41,50.9209888511876,160,18.0526403957391,168,30.7248764415157,106,39.2632089190499,23,21.1927981995499,40,58.6646661665416,16,20.1425356339085,358,23.017170891251,18,53.8021259198692,81,23.1807031888798,359,52.448021462106,77,31.2937062937063,317,69.7530864197531,262,13.1123919308357,20,47.4063400576369,61,31.0855263157895,33,71.4467005076142,162,6.90811535881958,33,27.7266117304896,348,30.4609218436874,17,48.0749219562955,246,45.1003541912633,46,0.119037061124743,25,0.0949931514273608,213,78.72,Southeastern Conference (SEC),Arkansas,8,West,March Madness,1,0,0,0,1,70.1147,69.6808
2011,ACC,63.9,248,65.5,237,109.6,71,104.0,112,91.5,11,92.8,14,50.2737,109,20.2645,183,33.5393,129,38.4784,143,21.1588,170,50.9013,196,27.9399,153,21.3327,164,50.9108,203,27.7565,144,49.5405,94,34.4444,167,70.128,141,13.2184,26,43.5961,25,33.1046,98,70.9729,266,8.7719,139,34.4828,131,32.3709,160,54.9383,134,52.7624,140,0.1214,23,0.1009,243,75.71,Atlantic Coast Conference (ACC),Clemson,12,East,March Madness,1,0,0,0,0,65.5855,64.0185
2007,A10,66.2,151,66.2,197,117.3,12,114.8,5,99.2,78,98.8,84,55.1289,9,18.7678,52,35.1044,104,47.4776,8,24.2004,19,44.7013,303,31.0983,105,16.921,299,56.2837,28,26.7953,227,52.968,29,39.0421,28,74.144,32,9.2535,121,48.7558,157,31.5372,28,67.5627,83,9.2237,202,38.6211,70,32.916,129,59.8351,62,53.8741,125,0.0845,275,0.0828,45,76.5,Atlantic 10 Conference (A-10),Xavier,9,South,March Madness,1,0,0,0,0,66.302,65.7488
2019,MWC,69.3,91,70.7,89,114.0,26,113.4,12,95.9,35,94.9,16,53.6518259129565,51,14.6415777131894,10,27.1893244370309,215,40.8204102051026,17,21.226588321704,55,46.052148365773,280,32.721263312523,147,16.5198237885463,290,48.6343612334802,211,34.7577092511013,78,54.8076923076923,29,34.7368421052632,154,70.8333333333333,170,11.2321877619447,76,46.2699077954736,32,33.2490518331226,102,67.5675675675676,33,7.43006993006993,40,42.7713856928464,78,39.8689516129032,228,53.8961038961039,115,51.6564417177914,165,0.087766275496675,180,0.0657207181444296,6,78.18,Mountain West Conference (MW),Nevada,7,West,March Madness,1,0,0,0,1,70.9379,69.2146
2010,ACC,65.3,208,67.8,152,105.0,145,100.1,189,87.0,2,89.1,1,50.519,93,24.3216,326,38.0112,24,38.5813,135,19.7435,243,54.6954,102,25.5612,210,21.1698,162,47.3085,315,31.5217,41,50.7222,64,33.3932,204,64.4245,302,17.6523,4,40.3354,2,32.8479,102,67.1593,84,6.627,22,32.1223,175,35.2941,270,56.9604,82,47.2727,31,0.1228,26,0.1168,320,79.39,Atlantic Coast Conference (ACC),Florida State,9,West,March Madness,1,0,0,0,0,67.8539,64.8904
2007,BE,63.2,270,63.6,280,116.5,19,112.3,19,98.5,64,98.1,74,54.6971,17,16.9783,10,30.1911,270,28.2341,320,15.5371,329,42.0135,325,42.4495,4,17.0136,296,57.1946,17,25.7919,254,53.3736,22,37.3822,62,71.2727,108,9.8865,98,51.2156,255,30.303,7,70.1493,223,8.5599,133,49.0246,5,33.6916,151,68.6584,3,55.9611,188,0.1249,23,0.0924,111,78.42,Big East Conference,West Virginia,1,NIT 1,NIT,2,0,0,0,0,63.268,62.0828
2011,MVC,64.9,193,64.5,271,113.9,31,111.3,23,95.9,48,94.5,28,52.9904,25,19.4007,122,35.9423,52,35.3269,246,19.9157,242,51.4745,177,28.6097,129,21.7724,135,53.2614,117,24.9663,254,53.0387,10,35.2691,120,74.6055,33,10.4522,96,43.8844,28,33.3333,106,70.2467,219,7.9716,80,35.7831,98,29.1492,55,59.8263,49,46.332,26,0.0881,212,0.0834,64,77.49,Missouri Valley Conference (MVC),Wichita State,4,NIT 4,NIT,2,0,0,0,0,64.3806,65.0118
2010,B10,65.6,190,66.4,227,112.0,41,107.9,51,94.1,41,96.3,61,53.1042,31,18.8928,96,33.3909,146,33.9148,272,18.2787,299,52.5859,153,29.1354,113,19.3577,249,47.19,319,33.4523,16,50.0,82,39.8703,11,70.0454,135,16.4191,8,43.6469,26,34.0599,169,68.0251,126,6.9069,31,31.6573,185,37.7184,311,63.9254,8,58.9217,308,0.1167,41,0.0983,185,77.34,Big Ten Conference (Big 10),Minnesota,11,West,March Madness,1,0,0,0,0,66.4077,65.3869
2023,B10,64.2,326,64.5,334,113.5,36,108.2,70,95.6,32,98.2,66,50.8311688311688,166,16.4664463047065,66,30.0,132,34.2857142857143,90,19.7950819672131,87,51.5573770491803,155,28.6475409836066,254,17.8667866786679,205,55.5355535553555,38,26.5976597659766,322,51.7695473251029,100,32.8169014084507,238,73.1818181818182,129,10.0614439324117,102,47.3886328725038,59,32.2950819672131,79,73.1123388581952,260,9.79423868312757,267,36.8831168831169,198,31.9037656903766,30,46.1716937354988,302,47.1744471744472,88,0.0843188001125722,234,0.073723767637694,20,77.89,Big Ten Conference (Big 10),Maryland,8,South,March Madness,1,0,0,0,0,64.5455,64.6104
2024,B12,69.2,88,69.8,99,113.5,59,107.4,128,95.6,20,100.6,58,53.4609334032512,52,16.5178474909736,148,25.6578947368421,286,32.4593602517042,186,17.9806918744972,238,58.9702333065165,7,23.0490748189863,338,17.0258620689655,276,46.3793103448276,323,36.5948275862069,18,54.7423450336072,30,33.6267605633803,195,72.2132471728595,170,11.1489361702128,72,45.7872340425532,20,34.5965770171149,236,69.4200351493849,44,6.94548170276326,23,29.7850026219192,334,41.0436527847466,299,66.8831168831169,1,52.1315468940317,221,0.101182625991828,103,0.0955613689922816,201,78.85,Big 12 Conference,Kansas,4,Midwest,March Madness,1,0,0,0,1,69.6118,68.9374
2014,B12,69.6,17,71.7,15,117.9,16,113.1,25,100.0,82,104.8,170,51.7216,75,15.7496,33,32.4633,137,39.4491,196,22.2263,166,46.1538,298,31.6198,58,21.6906,199,50.0797,204,28.2297,113,48.6739,168,37.9494,46,74.9377,22,8.3981,227,48.8336,177,34.1534,158,71.4849,271,8.7363,93,36.9405,75,34.9519,249,53.1353,138,47.6852,79,0.0936,141,0.0815,69,76.84,Big 12 Conference,Oklahoma,5,West,March Madness,1,0,0,0,0,71.9576,69.9669
2025,SEC,68.8,108,69.9,81,118.2,29,111.9,61,100.3,60,106.6,187,54.3822597676874,50,17.2982528133335,193,26.598702502317,273,39.9155227032735,27,22.5854941751221,26,44.945509207065,315,32.4689966178129,152,20.299566417028,102,49.9014584154513,172,29.7989751675207,252,54.0687160940326,64,36.5482233502538,46,79.4973544973545,8,6.77671589921807,312,54.9956559513467,324,30.2884615384615,17,72.8429985855728,224,10.4882459312839,287,41.6050686378036,116,41.9566313666162,284,51.5801354401806,176,47.1186440677966,60,0.111533746849961,69,0.10353698764185,251,77.14,Southeastern Conference (SEC),Oklahoma,9,West,March Madness,1,0,0,0,0,70.0235,68.5273
2024,ACC,68.5,128,68.8,148,117.7,25,112.7,37,99.8,59,101.9,89,54.2115572967679,36,15.4550746737691,72,26.3579697239537,268,31.9784524975514,199,18.9901207464325,176,50.4939626783754,182,30.5159165751921,177,18.7221997573797,187,52.163364334816,121,29.1144359078043,235,53.9906103286385,43,36.3874345549738,41,79.47932618683,5,10.9848484848485,78,48.8636363636364,101,33.1034482758621,128,75.1623376623377,336,9.4679186228482,204,37.4142997061704,182,35.4523227383863,108,44.3181818181818,317,42.7118644067797,20,0.0853120121992056,248,0.0844877415499379,84,78.04,Atlantic Coast Conference (ACC),Wake Forest,1,NIT 2,NIT,2,0,0,0,0,68.6937,68.1114
2011,BE,65.0,182,66.0,211,114.9,25,109.1,42,97.0,59,99.0,102,49.5327,149,17.8696,46,35.1584,74,42.276,68,24.4128,22,49.1611,246,26.4262,184,21.8157,132,49.0042,257,29.1802,102,48.2305,156,34.7682,159,75.6827,19,10.7296,84,45.4077,71,32.0122,41,70.8271,254,9.7119,214,33.2051,156,36.0242,274,56.5327,100,59.8106,313,0.0951,153,0.0887,114,77.34,Big East Conference,Villanova,9,East,March Madness,1,0,0,0,1,66.2173,65.5804
2013,B12,66.4,85,68.1,82,114.3,19,109.4,27,96.4,62,97.8,101,51.5922,58,17.2038,29,33.4932,110,36.4068,162,19.7115,211,52.8846,145,27.4038,180,20.0993,200,55.0868,68,24.8139,272,51.1811,40,34.9364,116,69.5822,172,10.8725,91,44.698,70,32.1543,83,69.1323,155,8.0172,68,33.6027,160,29.4508,59,58.0042,62,52.8868,152,0.0939,211,0.0907,100,76.51,Big 12 Conference,Baylor,2,NIT 1,NIT,2,0,0,0,0,67.7403,65.235
2020,B10,66.8,257,67.3,264,112.1,30,104.6,96,94.2,41,98.1,118,49.4120791020844,186,16.6917320049695,48,31.304347826087,70,27.5253874933191,296,16.1451247165533,303,48.8888888888889,231,34.9659863945578,76,17.8102189781022,222,56.3503649635037,27,25.8394160583942,309,48.6023444544635,207,33.7270341207349,149,69.126213592233,243,11.3029827315542,61,45.447409733124,41,30.6759098786828,50,70.6563706563707,163,9.91884580703336,280,40.726884019241,96,31.172339276067,24,58.6683417085427,21,52.6455026455026,212,0.0699055442943166,316,0.0770387630998591,48,77.79,Big Ten Conference (Big 10),Minnesota,-1,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5,0,0,0,0,67.19275,66.19305
2013,B10,66.3,95,66.6,138,109.8,58,104.5,95,91.9,24,93.5,37,46.6141,259,18.622,98,36.3968,39,41.5584,38,24.5779,14,52.4578,161,22.9644,293,19.933,209,53.4338,128,26.6332,205,46.9758,194,30.5389,308,73.1027,58,12.6294,41,44.0304,52,29.4854,11,70.5185,237,10.6183,271,30.9833,235,33.1642,179,63.4551,19,51.7647,130,0.1029,138,0.1033,220,78.08,Big Ten Conference (Big 10),Iowa,3,NIT 4,NIT,2,0,0,0,0,66.8986,65.6903
2009,MWC,65.0,184,65.4,212,110.8,56,107.4,67,92.9,23,96.8,74,54.6324,13,20.6622,197,28.0264,311,39.1512,95,21.9471,90,47.5662,289,30.4868,91,22.4586,77,53.7116,114,23.8298,296,54.0777,9,37.014,56,78.4733,3,12.0329,38,42.4514,18,34.9272,213,71.8608,310,5.4369,7,38.434,54,26.4431,13,55.8491,123,46.6033,20,0.0773,314,0.1054,239,78.16,Mountain West Conference (MW),Utah,5,Midwest,March Madness,1,0,0,0,0,65.1733,64.0174
