Season,Short Conference Name,Adjusted Tempo,Adjusted Tempo Rank,Raw Tempo,Raw Tempo Rank,Adjusted Offensive Efficiency,Adjusted Offensive Efficiency Rank,Raw Offensive Efficiency,Raw Offensive Efficiency Rank,Adjusted Defensive Efficiency,Adjusted Defensive Efficiency Rank,Raw Defensive Efficiency,Raw Defensive Efficiency Rank,eFGPct,RankeFGPct,TOPct,RankTOPct,ORPct,RankORPct,FTRate,RankFTRate,OffFT,RankOffFT,Off2PtFG,RankOff2PtFG,Off3PtFG,RankOff3PtFG,DefFT,RankDefFT,Def2PtFG,RankDef2PtFG,Def3PtFG,RankDef3PtFG,FG2Pct,RankFG2Pct,FG3Pct,RankFG3Pct,FTPct,RankFTPct,BlockPct,RankBlockPct,OppFG2Pct,RankOppFG2Pct,OppFG3Pct,RankOppFG3Pct,OppFTPct,RankOppFTPct,OppBlockPct,RankOppBlockPct,FG3Rate,RankFG3Rate,OppFG3Rate,RankOppFG3Rate,ARate,RankARate,OppARate,RankOppARate,StlRate,RankStlRate,OppStlRate,RankOppStlRate,AvgHeight,Mapped Conference Name,Mapped ESPN Team Name,Seed,Region,Post-Season Tournament,Post-Season Tournament Sorting Index,Tournament Winner?,Tournament Championship?,Final Four?,Top 12 in AP Top 25 During Week 6?,Pre-Tournament.Tempo,Pre-Tournament.AdjTempo,School Type
2023,B12,69.7,48,70.9,40,112.1,53,105.6,121,94.3,23,96.3,34,49.9765037593985,209,16.7049823814639,74,32.1857485988791,62,34.0695488721804,96.0,19.248291571754,126.0,58.3143507972665,19.0,22.4373576309795,349.0,18.0793319415449,186.0,54.3632567849687,59.0,27.5574112734864,296.0,51.4745308310992,113.0,30.9748427672956,330.0,69.9310344827586,251.0,12.5377643504532,30.0,49.1691842900302,131.0,30.812324929972,27.0,70.6362153344209,129.0,10.3217158176944,297.0,29.8872180451128,333.0,35.0343473994112,106.0,58.5492227979275,21.0,55.1090700344432,284.0,0.112838943490177,43.0,0.0891467809780044,148.0,77.54,Big 12 Conference,TCU,6.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,70.8734,69.8117,Private
2019,P12,64.2,328,65.3,326,109.5,74,106.6,97,91.7,13,94.4,12,51.9990592662277,116,17.726381497339,121,29.5786061588331,125,29.3508936970837,274.0,16.9109357384442,271.0,49.8308906426156,161.0,33.2581736189402,132.0,20.4314720812183,83.0,45.6852791878173,299.0,33.8832487309645,113.0,51.5552099533437,107.0,35.1190476190476,132.0,72.1153846153846,127.0,14.6473779385172,11.0,48.8245931283906,118.0,28.9902280130293,5.0,70.203488372093,141.0,8.00933125972006,70.0,39.5108184383819,152.0,45.436605821411,336.0,52.2964509394572,161.0,55.1425030978934,267.0,0.116041775039014,19.0,0.0788283782161578,64.0,78.54,Pac-12 Conference,Oregon,12.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,65.9065,64.0656,Public
2010,BE,62.4,302,64.0,300,119.4,4,116.2,2,101.7,153,105.6,274,53.6866,22,15.9454,5,34.6303,101,38.0952,149.0,20.4175,198.0,49.8672,231.0,29.7154,97.0,17.3005,314.0,53.4893,120.0,29.2102,95.0,51.3281,47.0,38.7816,20.0,72.3118,64.0,7.7612,231.0,47.7612,173.0,34.8802,212.0,74.1935,344.0,9.1406,172.0,34.4598,119.0,33.2669,204.0,63.7255,9.0,55.7847,231.0,0.0857,255.0,0.0923,129.0,76.83,Big East Conference,Notre Dame,6.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,64.2794,62.3372,Private
2021,B10,64.7,321,65.4,321,111.8,37,103.8,114,94.1,42,100.6,145,53.1585596967783,51,16.7146533493006,64,20.6417112299465,330,31.838281743525,160.0,17.2972972972973,231.0,47.1744471744472,273.0,35.5282555282555,57.0,15.4858299595142,306.0,46.5587044534413,305.0,37.9554655870445,15.0,53.2741398446171,47.0,35.3372434017595,95.0,69.8412698412698,219.0,10.0401606425703,96.0,46.1847389558233,42.0,34.8189415041783,233.0,71.4953271028037,207.0,9.21198668146504,215.0,43.0827542640556,44.0,41.8903150525088,307.0,53.8141470180305,114.0,52.3943661971831,191.0,0.0774581496674905,275.0,0.0866308252860091,131.0,78.09,Big Ten Conference (Big 10),Maryland,10.0,East,March Madness,1.0,0.0,0.0,0.0,0.0,65.6478,65.3286,Public
2013,B12,68.3,30,70.1,25,117.5,8,112.0,13,99.8,123,100.0,152,53.766,18,18.4994,90,34.1977,88,32.9702,254.0,18.3159,278.0,44.3325,336.0,37.3516,9.0,19.7506,218.0,54.3041,95.0,25.9453,226.0,51.8955,28.0,37.4459,34.0,73.1322,57.0,7.0087,274.0,48.7717,220.0,31.0694,45.0,72.3122,312.0,8.5088,117.0,43.7707,8.0,33.3333,186.0,58.2121,57.0,53.8202,175.0,0.0897,245.0,0.0929,127.0,76.7,Big 12 Conference,Iowa State,10.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,70.2898,67.5365,Public
2003,MWC,65.5,234,66.2,261,109.4,52,108.3,34,91.7,16,95.3,38,52.63,38,20.5256,122,34.3113,139,45.6469,25.0,24.2714,26.0,48.1949,271.0,27.5337,145.0,26.2303,3.0,49.4094,264.0,24.3602,247.0,49.0265,128.0,40.2672,5.0,73.9073,32.0,7.2566,214.0,44.4248,37.0,32.2896,51.0,70.0394,195.0,6.8142,45.0,31.6808,176.0,31.1395,136.0,55.9477,148.0,51.2744,68.0,0.1048,144.0,0.0816,28.0,76.73,Mountain West Conference (MW),BYU,12.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,66.1048,65.663,Private
2020,B10,67.4,231,67.6,253,107.9,72,101.9,153,90.2,6,92.9,19,48.9313835770529,204,17.9204230394947,104,31.9890009165903,53,29.1338582677165,264.0,16.1041465766635,305.0,60.4628736740598,4.0,23.4329797492768,323.0,17.9080824088748,217.0,46.5927099841521,298.0,35.4992076069731,44.0,50.0798722044728,143.0,30.7984790874525,295.0,64.4787644787645,333.0,13.6182902584493,22.0,43.8369781312127,13.0,31.2412831241283,72.0,71.6701902748414,219.0,9.02555910543131,204.0,29.5838020247469,327.0,41.6134648868253,295.0,47.7820025348542,265.0,54.5864661654135,262.0,0.0959672927798077,126.0,0.0788302762119849,58.0,77.99,Big Ten Conference (Big 10),Rutgers,-1.0,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5.0,0.0,0.0,0.0,0.0,67.07005000000001,66.06085,Public
2003,B12,66.7,177,68.2,180,105.9,100,100.2,185,88.2,5,91.3,9,48.8081,183,21.5846,178,35.7705,90,40.407,87.0,21.0254,138.0,57.667,41.0,21.3076,287.0,21.7054,110.0,53.3333,137.0,24.9612,228.0,46.9732,210.0,36.3855,84.0,64.3165,299.0,12.9839,19.0,41.6129,5.0,33.7526,114.0,66.2461,30.0,8.659,169.0,24.1279,309.0,27.781,33.0,49.8691,273.0,51.9941,82.0,0.1277,23.0,0.0994,151.0,76.73,Big 12 Conference,Oklahoma State,6.0,East,March Madness,1.0,0.0,0.0,0.0,0.0,68.1156,66.5752,Public
2011,B10,61.5,322,61.7,333,112.8,39,106.3,68,95.1,37,100.8,150,52.284,42,16.5674,14,26.0554,324,26.7474,343.0,15.2542,344.0,47.8145,274.0,36.9313,10.0,17.4835,311.0,52.1206,153.0,30.3959,72.0,51.7375,24.0,35.3393,115.0,70.3704,134.0,6.0714,311.0,49.375,240.0,32.0417,43.0,68.0734,108.0,9.556,204.0,42.9829,13.0,37.4651,299.0,56.8966,96.0,56.5104,254.0,0.0765,297.0,0.0689,7.0,77.29,Big Ten Conference (Big 10),Michigan,8.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,61.603,61.959,Public
2015,B12,67.9,28,68.7,27,112.6,43,105.1,101,94.9,29,96.9,60,46.1161,291,18.6964,148,40.1118,4,40.3837,84.0,22.4626,89.0,50.7474,179.0,26.7899,224.0,26.6467,10.0,48.8452,245.0,24.5081,306.0,45.4545,273.0,31.6156,282.0,66.1645,275.0,8.7035,213.0,51.7679,310.0,36.4504,274.0,68.9922,156.0,10.2889,233.0,33.5985,188.0,32.2065,114.0,56.6514,95.0,53.2808,192.0,0.1552,1.0,0.0825,62.0,76.49,Big 12 Conference,West Virginia,5.0,Midwest,March Madness,1.0,0.0,0.0,0.0,0.0,69.1384,67.9793,Public
2011,MWC,66.4,110,67.4,151,110.6,57,106.0,74,92.9,21,93.1,16,50.8715,82,18.6085,83,33.5695,126,39.1068,126.0,20.9479,189.0,55.6919,61.0,23.3601,267.0,23.1103,75.0,49.5908,246.0,27.299,167.0,51.4867,32.0,32.9749,229.0,68.9415,181.0,10.4131,98.0,44.3201,37.0,32.8696,86.0,69.6662,185.0,6.5728,12.0,30.3922,240.0,33.1031,193.0,60.2138,41.0,50.8523,91.0,0.1202,28.0,0.074,15.0,77.41,Mountain West Conference (MW),UNLV,8.0,Southwest,March Madness,1.0,0.0,0.0,0.0,0.0,67.4797,66.9325,Public
2020,SEC,67.7,215,68.5,212,112.7,24,108.0,37,95.1,52,96.2,70,50.6964596633778,123,18.0932010238788,122,30.8324768756423,81,40.8009286128845,18.0,24.2739488513221,3.0,55.3099263112267,51.0,20.4161248374512,349.0,19.5705222059541,131.0,49.0971205466081,218.0,31.3323572474378,153.0,50.4347826086956,126.0,34.2794759825328,115.0,79.6586059743954,1.0,13.6363636363636,18.0,44.8306595365419,25.0,30.7030129124821,51.0,68.7821612349914,75.0,7.74703557312253,81.0,26.5815438189205,350.0,38.3177570093458,202.0,52.2012578616352,166.0,46.7224546722455,66.0,0.0757389810301904,290.0,0.0724663090103674,22.0,78.04,Southeastern Conference (SEC),Kentucky,-1.0,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5.0,0.0,0.0,0.0,1.0,67.56535,65.88034999999999,Public
2002,Horz,62.1,316,62.5,316,111.9,41,111.0,17,94.3,27,91.1,6,53.3027,24,15.9,1,29.6905,285,33.1993,266.0,17.5478,305.0,45.1355,308.0,37.3167,10.0,20.7139,169.0,54.2996,96.0,24.9865,224.0,50.297,69.0,38.3037,31.0,68.3391,189.0,6.9288,229.0,47.0037,131.0,34.2984,159.0,69.7632,200.0,7.9208,116.0,41.9874,16.0,29.5979,82.0,59.3909,73.0,50.9146,57.0,0.1234,42.0,0.0672,2.0,76.73,Horizon League,Butler,3.0,NIT 1,NIT,2.0,0.0,0.0,0.0,0.0,62.5283,61.7509,Private
2011,BE,63.4,265,65.1,251,114.2,27,107.3,55,96.6,55,101.6,173,54.0517,15,20.9641,227,33.3507,135,33.3529,281.0,18.4677,297.0,51.9043,166.0,29.628,108.0,22.2798,106.0,52.8497,135.0,24.8705,259.0,54.6132,5.0,35.3968,109.0,73.4155,52.0,11.138,67.0,45.2785,69.0,33.652,124.0,70.7025,247.0,11.2768,300.0,36.9935,70.0,29.6822,73.0,59.2089,62.0,52.9172,143.0,0.0924,175.0,0.1072,294.0,76.86,Big East Conference,Georgetown,6.0,Southwest,March Madness,1.0,0.0,0.0,0.0,0.0,65.1498,63.7784,Private
2023,B10,64.7,306,65.4,307,114.2,27,106.7,97,96.6,42,102.0,141,51.6975308641975,108,16.389630236653,62,27.6079136690647,213,27.1604938271605,316.0,16.632102861883,285.0,52.0116134384073,140.0,31.3562836997097,164.0,17.150281507146,237.0,51.0177566045907,180.0,31.8319618882633,138.0,48.1566820276498,269.0,39.2523364485981,3.0,75.9469696969697,38.0,8.34710743801653,191.0,48.6776859504132,102.0,32.3645970937913,83.0,72.0,200.0,8.98617511520737,199.0,33.0246913580247,297.0,38.485002541942,224.0,56.5415244596132,43.0,53.5971223021583,251.0,0.0713170396784089,333.0,0.0854918550182169,98.0,77.74,Big Ten Conference (Big 10),Michigan State,7.0,East,March Madness,1.0,0.0,0.0,0.0,0.0,65.387,64.9304,Public
2014,Ivy,64.1,211,64.6,272,112.9,47,111.3,45,95.3,27,93.6,13,52.0615,64,17.6137,124,32.3499,141,48.6154,30.0,25.265,37.0,50.8834,183.0,23.8516,243.0,21.7755,194.0,52.846,116.0,25.3786,222.0,49.6552,120.0,38.7097,26.0,72.4051,85.0,13.3215,38.0,44.9378,48.0,32.7935,86.0,70.798,225.0,9.7414,182.0,28.6154,273.0,30.4938,91.0,57.1429,59.0,50.5988,137.0,0.1102,32.0,0.0895,174.0,76.56,Ivy League,Harvard,12.0,East,March Madness,1.0,0.0,0.0,0.0,0.0,64.5519,64.1253,Private
2018,P12,67.1,224,68.7,212,118.0,15,115.5,10,100.4,83,102.8,140,56.2905641537693,16,17.517858882775,121,33.2704995287465,44,36.9945082376435,75.0,19.9787083037615,110.0,54.7906316536551,48.0,25.2306600425834,314.0,18.6528497409326,186.0,50.1394978078916,152.0,31.2076524511758,177.0,56.7229977957384,10.0,36.9158878504673,81.0,75.9784075573549,38.0,11.9878603945372,49.0,47.7238239757208,80.0,35.8024691358025,222.0,73.3542319749216,288.0,6.75973548861132,17.0,32.0519221168248,302.0,35.6130923302394,113.0,52.7254707631318,162.0,49.7752808988764,111.0,0.0709739950051538,300.0,0.0877944215670689,189.0,78.64,Pac-12 Conference,Arizona,4.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,68.7501,67.313,Public
2025,MWC,66.0,270,66.2,273,116.8,40,112.7,51,99.2,52,100.8,55,55.5110220440882,25,17.1680048932961,181,27.0367054610564,263,31.6132264529058,214.0,18.0642777983007,236.0,47.5064647210935,247.0,34.3553749538234,99.0,18.9847296739579,175.0,49.4428394552208,195.0,31.5724308708213,166.0,56.3540753724803,26.0,36.2573099415205,53.0,77.4960380348653,27.0,7.88216560509554,264.0,47.6910828025478,52.0,33.1599479843953,131.0,68.4523809523809,16.0,8.50131463628396,100.0,42.8356713426854,86.0,37.9753086419753,147.0,62.3294858342078,9.0,46.6042154566745,51.0,0.0767169300787385,324.0,0.0916456299859525,123.0,77.19,Mountain West Conference (MW),Colorado State,12.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,66.2955,65.9525,Public
2009,B10,59.1,333,58.9,340,113.3,31,107.2,71,95.7,46,99.0,110,49.911,133,15.9844,5,31.5998,221,34.5789,214.0,20.0855,189.0,49.5726,246.0,30.3419,94.0,20.0205,192.0,55.6468,44.0,24.3326,278.0,47.7148,179.0,35.9797,89.0,72.5557,56.0,7.6784,211.0,48.9612,214.0,32.5773,72.0,71.8232,308.0,7.404,79.0,35.1127,109.0,30.4648,90.0,53.4694,188.0,49.0,43.0,0.0827,286.0,0.0726,5.0,76.89,Big Ten Conference (Big 10),Wisconsin,12.0,East,March Madness,1.0,0.0,0.0,0.0,0.0,58.8514,58.4386,Public
2014,Amer,64.5,183,66.0,200,111.3,65,107.7,100,93.7,15,94.4,15,52.838,38,20.2001,290,34.9565,56,43.7565,82.0,22.0404,179.0,58.0891,16.0,19.8706,331.0,23.0569,135.0,44.6374,336.0,32.3057,20.0,51.5889,52.0,37.9085,48.0,68.2783,232.0,13.7043,27.0,42.691,9.0,32.0828,61.0,69.4118,142.0,9.3982,155.0,23.6842,345.0,39.0996,330.0,59.7652,26.0,56.9554,305.0,0.1155,19.0,0.1176,346.0,77.02,American Athletic Conference (AAC),SMU,1.0,NIT 1,NIT,2.0,0.0,0.0,0.0,0.0,66.5535,64.9789,Private
2004,ACC,64.3,221,67.5,181,109.0,74,103.0,111,91.5,14,94.6,32,51.7232,60,22.4277,225,34.4984,132,33.5186,254.0,18.3055,269.0,43.3714,315.0,38.3231,7.0,19.7501,206.0,45.6511,317.0,34.5988,9.0,48.0078,161.0,37.7922,34.0,69.1542,163.0,11.2077,48.0,45.8937,75.0,32.345,62.0,65.655,34.0,9.2323,225.0,42.8016,11.0,41.7558,324.0,60.7643,58.0,55.6643,173.0,0.128,30.0,0.1012,146.0,76.73,Atlantic Coast Conference (ACC),Florida State,3.0,NIT 2,NIT,2.0,0.0,0.0,0.0,0.0,67.7881,64.8146,Public
2010,CAA,62.6,295,63.4,314,107.8,90,105.6,87,90.3,10,90.6,7,48.7391,171,19.9649,148,42.0802,1,30.3104,318.0,16.7702,330.0,62.6087,1.0,20.6211,315.0,17.8347,306.0,53.7458,108.0,28.4195,125.0,49.1547,112.0,31.6794,271.0,64.8,294.0,8.6491,187.0,45.799,89.0,30.0613,17.0,66.4865,60.0,8.3875,107.0,25.4122,319.0,34.9411,260.0,59.9783,39.0,53.5904,173.0,0.1242,20.0,0.1009,208.0,77.46,Coastal Athletic Association (CAA),Old Dominion,11.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,63.6486,62.4677,Public
2010,SEC,68.7,56,70.5,51,113.7,25,108.9,41,96.2,64,98.8,118,52.6107,40,19.2202,106,32.1986,195,48.2974,11.0,24.9089,23.0,51.5188,187.0,23.5723,259.0,18.8536,270.0,53.7394,109.0,27.4071,159.0,51.4563,44.0,36.8821,60.0,72.2679,65.0,12.0573,43.0,45.2148,74.0,33.887,157.0,63.2132,4.0,10.2751,249.0,29.8524,244.0,31.2079,120.0,50.9639,241.0,48.01,44.0,0.0815,293.0,0.0943,145.0,78.38,Southeastern Conference (SEC),Vanderbilt,4.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,70.6732,68.4945,Private
2021,ACC,68.5,152,69.1,177,114.5,18,109.6,29,97.0,79,101.8,184,53.5835023664638,43,18.3313678365105,144,32.2274881516588,47,23.394185260311,336.0,13.1030701754386,341.0,53.8377192982456,80.0,33.0592105263158,109.0,18.0011689070719,181.0,54.4710695499708,52.0,27.5277615429573,283.0,54.0748898678414,34.0,35.2014010507881,100.0,69.0751445086705,233.0,11.7710583153348,41.0,50.3239740820734,194.0,35.6009070294785,268.0,70.6422018348624,156.0,10.2422907488987,278.0,38.6071670047329,152.0,32.2604242867593,32.0,56.3583815028902,69.0,48.7961476725522,104.0,0.117631252892266,14.0,0.0913582827031304,167.0,77.18,Atlantic Coast Conference (ACC),Duke,-1.0,Not In a Post-Season Tournament,Not In a Post-Season Tournament,5.0,0.0,0.0,0.0,0.0,69.0734,68.8659,Private
2019,Amer,63.4,338,64.9,337,112.3,42,109.5,46,94.8,28,96.2,34,48.9593657086224,258,15.9639608117565,28,37.3956594323873,4,37.5619425173439,55.0,21.2749003984064,52.0,50.996015936255,123.0,27.7290836653386,283.0,17.228805834093,259.0,43.9380127620784,329.0,38.8331814038286,15.0,47.5836431226766,270.0,34.4725111441308,168.0,70.4485488126649,183.0,14.4995322731525,12.0,45.088868101029,20.0,35.5,243.0,66.3157894736842,16.0,9.36802973977695,189.0,33.3498513379584,304.0,42.8036383092563,300.0,53.4403669724771,127.0,50.6527415143603,132.0,0.0935969209237229,117.0,0.0581700489853044,1.0,76.83,American Athletic Conference (AAC),Cincinnati,7.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,64.8024,63.1993,Public
2021,ACC,67.3,223,67.7,242,113.7,22,107.9,49,96.2,68,100.8,148,54.0647719762062,35,16.0586973073995,36,24.3757431629013,261,28.4203569068077,253.0,16.0164271047228,280.0,54.4147843942505,62.0,29.5687885010267,205.0,16.2548050521691,273.0,52.6084568918177,116.0,31.1367380560132,159.0,55.0935550935551,20.0,34.8457350272232,116.0,72.5581395348837,118.0,9.55414012738854,120.0,50.8492569002123,220.0,36.8421052631579,313.0,70.4761904761905,149.0,7.58835758835759,81.0,36.4177131526768,202.0,35.2577319587629,104.0,57.0637119113573,53.0,55.0898203592814,253.0,0.130684571191251,2.0,0.0780784938049422,53.0,76.34,Atlantic Coast Conference (ACC),Georgia Tech,9.0,Midwest,March Madness,1.0,0.0,0.0,0.0,0.0,68.0089,67.7637,Public
2012,B12,66.5,97,67.8,121,109.8,59,103.7,100,92.3,18,93.8,40,48.8643,179,21.2204,239,40.5558,5,43.2126,25.0,22.8767,43.0,53.6918,133.0,23.4315,270.0,23.8411,32.0,50.8988,224.0,25.2602,253.0,48.2732,149.0,33.5165,204.0,67.0839,245.0,12.8013,32.0,44.7215,56.0,32.5411,86.0,68.9466,155.0,8.2118,97.0,29.5295,250.0,31.2571,115.0,57.6355,68.0,52.095,130.0,0.0892,221.0,0.107,267.0,76.93,Big 12 Conference,Kansas State,8.0,East,March Madness,1.0,0.0,0.0,0.0,0.0,68.0309,65.8239,Public
2012,B10,60.1,330,61.7,332,114.3,19,106.7,49,96.8,56,100.1,171,53.4282,22,17.6203,37,28.4863,276,28.6461,331.0,16.2568,333.0,47.2678,291.0,36.4754,18.0,18.1332,279.0,52.6981,152.0,29.1687,110.0,54.0062,8.0,35.1316,126.0,72.4138,63.0,5.8362,310.0,47.2125,148.0,35.0877,208.0,71.869,298.0,8.6368,124.0,44.1604,8.0,33.1781,187.0,53.3079,179.0,50.1348,84.0,0.0788,289.0,0.0901,117.0,76.52,Big Ten Conference (Big 10),Michigan,4.0,Midwest,March Madness,1.0,0.0,0.0,0.0,0.0,61.8189,59.5682,Public
2021,B10,67.4,214,68.1,216,108.1,82,101.0,180,90.6,16,98.8,100,50.0605326876513,168,16.7526697936577,67,27.6938569989929,176,27.1186440677966,281.0,14.6982980917999,314.0,58.6900464156782,14.0,26.6116554925219,283.0,19.4400422609614,104.0,51.2414157422081,161.0,29.3185419968304,224.0,51.6802906448683,92.0,31.2159709618875,287.0,63.6160714285714,331.0,13.8594802694899,16.0,46.679499518768,63.0,32.2862129144852,88.0,70.3632887189293,145.0,8.35603996366939,148.0,33.3535108958838,271.0,35.545905707196,111.0,51.8218623481781,168.0,56.2686567164179,280.0,0.111162575266327,36.0,0.0991591046976626,258.0,77.92,Big Ten Conference (Big 10),Rutgers,10.0,Midwest,March Madness,1.0,0.0,0.0,0.0,0.0,68.5249,67.7741,Public
2003,MVC,68.4,103,69.4,136,112.4,24,113.4,2,94.9,40,93.2,17,56.6973,2,19.5446,62,33.9691,152,34.6626,205.0,17.4851,287.0,52.381,166.0,30.1339,82.0,18.347,256.0,59.3097,8.0,22.3433,301.0,55.7403,6.0,38.961,17.0,69.3215,168.0,10.9286,59.0,46.6429,108.0,34.238,145.0,70.1389,201.0,6.8092,44.0,35.4294,85.0,25.4923,7.0,58.7269,92.0,51.4076,73.0,0.1193,56.0,0.0939,96.0,76.73,Missouri Valley Conference (MVC),Creighton,6.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,69.2061,68.4145,Private
2007,B10,62.0,300,62.3,305,107.3,116,102.5,161,89.8,5,91.5,6,49.7541,180,21.6487,192,37.4837,45,37.1585,151.0,18.8864,239.0,48.9087,226.0,32.2049,80.0,20.8626,130.0,50.2508,197.0,28.8867,159.0,48.2002,188.0,34.877,163.0,62.3529,319.0,8.7533,144.0,44.2971,34.0,32.2689,45.0,69.4491,180.0,9.8332,250.0,37.7596,89.0,34.4728,179.0,61.7722,38.0,54.9784,163.0,0.0936,196.0,0.0859,65.0,77.7,Big Ten Conference (Big 10),Illinois,12.0,West,March Madness,1.0,0.0,0.0,0.0,0.0,62.3588,61.5558,Public
2007,MVC,67.7,88,66.9,165,113.4,41,108.8,48,95.9,42,97.4,67,54.5087,19,20.0236,96,32.9315,188,40.8092,70.0,20.723,148.0,45.9857,284.0,33.2913,61.0,20.6304,148.0,48.1375,264.0,31.2321,77.0,52.7483,35.0,38.0952,47.0,69.83,153.0,9.7353,100.0,47.6371,120.0,34.1693,139.0,69.9029,206.0,12.5362,324.0,40.0578,43.0,37.6179,280.0,64.1184,19.0,58.5873,252.0,0.12,37.0,0.0881,86.0,76.19,Missouri Valley Conference (MVC),Missouri State,3.0,NIT 2,NIT,2.0,0.0,0.0,0.0,0.0,66.6573,67.0485,Public
2002,B12,70.1,89,71.3,106,116.2,12,112.5,8,98.7,81,101.8,182,52.996,30,19.959,71,39.659,19,31.4692,295.0,16.9969,310.0,49.0094,247.0,33.9937,32.0,19.7318,216.0,57.6245,17.0,22.6437,285.0,49.6829,91.0,39.0887,23.0,68.9704,165.0,9.7222,93.0,47.4747,151.0,36.414,257.0,66.8831,61.0,7.8224,108.0,37.0173,63.0,25.4588,8.0,52.2793,225.0,54.8999,159.0,0.1029,154.0,0.101,145.0,76.73,Big 12 Conference,Missouri,12.0,West,March Madness,1.0,0.0,0.0,0.0,1.0,70.7578,68.7099,Public
2015,Amer,63.1,250,63.0,276,113.1,37,109.4,38,95.6,40,94.6,26,52.071,59,19.5142,206,36.6435,21,43.8461,33.0,22.807,75.0,58.5088,14.0,18.6842,345.0,18.8737,255.0,41.4003,351.0,39.726,1.0,51.3472,50.0,36.3171,82.0,70.1754,143.0,13.9853,24.0,42.9022,21.0,32.6658,86.0,68.1319,104.0,8.9299,111.0,23.1361,348.0,45.6571,351.0,63.0408,12.0,61.2855,332.0,0.1093,46.0,0.1026,270.0,77.38,American Athletic Conference (AAC),SMU,6.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,62.9487,62.8424,Private
2011,B12,66.4,106,68.6,82,111.1,56,105.6,83,93.6,25,97.1,60,49.6,143,21.5595,254,40.629,5,43.04,51.0,22.2408,108.0,48.913,252.0,28.8462,123.0,25.4113,22.0,51.0055,199.0,23.5832,296.0,46.4286,231.0,37.3984,48.0,65.9232,275.0,11.7314,52.0,45.1456,63.0,35.1738,215.0,71.0997,274.0,8.8889,155.0,32.8,169.0,28.3478,43.0,56.319,103.0,49.1781,62.0,0.0873,222.0,0.0952,194.0,76.96,Big 12 Conference,Kansas State,5.0,Southeast,March Madness,1.0,0.0,0.0,0.0,1.0,69.1149,66.786,Public
2024,B10,69.0,95,69.4,119,116.2,32,111.0,57,98.7,43,101.2,76,53.1234506693109,61,15.8046428758581,92,27.6271186440678,221,32.6227069905801,182.0,18.9178963299281,178.0,44.8732500945895,336.0,36.2088535754824,41.0,17.212774782248,267.0,46.9514724180838,307.0,35.8357527996682,31.0,52.8049866429207,78.0,35.6823266219239,78.0,75.9878419452887,37.0,7.11430855315747,291.0,45.2438049560352,14.0,32.5423728813559,95.0,70.1013513513514,73.0,11.1308993766696,309.0,44.3232523549826,33.0,41.4325842696629,308.0,57.1271929824561,47.0,52.4590163934426,232.0,0.0897133574385579,206.0,0.0876172509563486,112.0,77.44,Big Ten Conference (Big 10),Nebraska,8.0,South,March Madness,1.0,0.0,0.0,0.0,0.0,69.2526,68.6089,Public
2017,B12,67.1,230,68.1,248,114.5,37,108.5,72,97.0,50,102.0,134,52.6777677767777,72,18.8033942045253,203,34.1368584758942,36,32.1782178217822,269.0,17.3375706214689,299.0,53.7429378531073,71.0,28.9194915254237,220.0,17.3323285606632,291.0,52.8259231348907,64.0,29.8417483044461,194.0,52.1947873799726,56.0,35.7329842931937,133.0,68.6713286713287,231.0,11.9310344827586,50.0,48.3448275862069,133.0,36.2637362637363,250.0,68.4523809523809,70.0,10.1508916323731,252.0,34.3834383438344,231.0,33.425160697888,72.0,62.4758220502901,10.0,58.3419689119171,308.0,0.0936332282837586,117.0,0.0855746307675335,156.0,77.7,Big 12 Conference,TCU,4.0,NIT 4,NIT,2.0,0.0,0.0,0.0,0.0,68.1887,66.8837,Private
2022,WCC,68.9,82,70.7,57,110.5,44,107.3,56,93.1,26,95.0,30,53.0984507746127,45,17.9017752237722,134,29.9488054607509,114,28.535732133933,236.0,15.6411274315204,298.0,47.7967447399762,272.0,36.5621278285034,55.0,19.9011680143756,75.0,57.59209344115,13.0,22.5067385444744,357.0,54.3812104787715,32.0,34.3400447427293,128.0,69.0017513134851,275.0,11.6261398176292,56.0,48.7082066869301,137.0,28.8927335640138,9.0,70.88,132.0,8.85275519421861,171.0,44.6776611694153,37.0,30.5174234424498,16.0,46.4246424642464,281.0,43.6881188118812,32.0,0.108521501356519,60.0,0.0845955010574438,83.0,77.33,West Coast Conference (WCC),San Francisco,10.0,East,March Madness,1.0,0.0,0.0,0.0,0.0,70.641,68.6767,Private
